11.27884039171636,52.02739799963202
11.27836033888114,52.02749110724309
11.27655263817066,52.02786370963477
11.27481370962294,52.02820844185494
11.27405260130433,52.02835306269034
11.27366375485137,52.02842332093946
11.27347434907973,52.02838122976365
11.27341691506836,52.02818758722226
11.27330112494301,52.02807681852406
11.27306123687388,52.02799690164571
11.27275400942272,52.02803720447757
11.27246492466283,52.02813669686653
11.27230832689606,52.02830887044823
11.27225242904687,52.02850355544199
11.27228500994403,52.02863844911398
11.27240312244259,52.02873290567374
11.27258979922576,52.02887123464037
11.27291193857974,52.02895793837364
11.27329849377811,52.02895839582474
11.27383926629761,52.02886287751219
11.27425833729559,52.02885102825843
11.27469857344791,52.02878666542095
11.27505261658809,52.02879501868449
11.27553653471394,52.02872967280687
11.27585983429361,52.02871867172567
11.2762335436171,52.02865222166574
11.27652656058209,52.02861884111878
11.27698530810749,52.02860727605884
11.27732052599147,52.02863674217674
11.27762493107742,52.02872623713088
11.27772326692663,52.02888161302086
11.27775360549702,52.02904389359431
11.27760891762642,52.02924012612841
11.27736902859204,52.0293862977032
11.27695077463333,52.02945356674023
11.27649381336853,52.02952321506032
11.27587714777014,52.02959962890832
11.27530865338667,52.02965800376638
11.27464240697867,52.0297529077407
11.27389346416322,52.02986295172473
11.27332665091095,52.02992095657989
11.27269130821254,52.03001742943164
11.27220037856313,52.02997048051198
11.27179277758817,52.02981818315062
11.27138033243145,52.02968295985738
11.27109139468116,52.02950549736171
11.27096047047516,52.02933615314111
11.27090514903354,52.02906727275217
11.27082000650807,52.02886700016218
11.27078223981068,52.0286733982318
11.27087375100466,52.02849785422256
11.27103805448792,52.02833248376489
11.27106934749904,52.02810704951539
11.27102107851013,52.0279514449328
11.27083284482398,52.0278197649681
11.27066953817445,52.0277629348817
11.27041690170201,52.02771823076614
11.27014343304541,52.02774693754353
11.26987066050649,52.02783030429082
11.26970416938615,52.02794995454758
11.26963401647794,52.02806516628117
11.26961173488295,52.0282764770116
11.26962324557142,52.02855253190342
11.26963242203872,52.02877713326091
11.26966052144408,52.02915185120679
11.26968881535054,52.02942396907724
11.2697027910006,52.02960687448689
11.26991455270965,52.02971353077632
11.27010308965169,52.02980770294317
11.27022783777536,52.02990975569497
11.27023337996345,52.03005082781652
11.27026060285379,52.03026991031183
11.27041127124022,52.03044389957098
11.27058960285365,52.03057552412491
11.27082326344029,52.03070119650705
11.27113689792411,52.03074465723315
11.27149471726307,52.03076284804716
11.27199557185232,52.03070123400698
11.27441271110269,52.03035740005729
11.27663390313425,52.03003666663119
11.27838374893867,52.029816049929
11.27917068848673,52.02969983556089
11.27954801531919,52.02950679110961
11.27971853849965,52.02919456034904
11.27988631789577,52.0289290642669
11.28000365384178,52.02875948121776
11.28029328227572,52.02867706368895
11.2809052354925,52.02862997742126
11.28161776736195,52.02854785384815
11.28217275344688,52.02848611954786
11.28269877666424,52.02845782546327
11.28339440820291,52.02836551995835
11.28374547939567,52.02827728502054
11.28397492276557,52.02806645441927
11.28412203811402,52.02775834683391
11.28424695485045,52.02748238988153
11.28441620112701,52.02714975186604
11.28454667909953,52.02685567587565
11.28455497611453,52.02660474516609
11.28443746568466,52.02648830707101
11.28421240323696,52.02639014564932
11.28380764932639,52.02638604815163
11.28319063344706,52.02650613451296
11.28263237272945,52.0266319224196
11.28205294208886,52.02675060391234
11.28145173623096,52.02688427787626
11.28023368565696,52.02711569981172
11.27938671793874,52.02728050298846
11.27902015028072,52.02736580399021
